"date_naissance","pays","age","genre","education","statut_marital","syndicat","revenu","religion","immigration","region","int_pol","eff_interne","att_elites","att_autres_groupes","opinion_nation","perc_corruption","perf_gov","part_electorale","vote_sortant","gauche_droite","satisf_demo","id_partisane"
1998,"Montenegro",18,0,7,"celibataire",0,3,1,0,"banlieue",1,3,17,8,6,2,3,1,1,7,3,0
1977,"Montenegro",39,0,4,"couple",0,5,1,0,"petite ville",3,5,21,10,6,2,3,1,1,NA,3,NA
1980,"Montenegro",36,0,6,"couple",0,5,1,0,"petite ville",3,3,14,NA,11,4,4,1,1,10,4,1
1990,"Montenegro",26,0,7,"celibataire",0,3,1,1,"banlieue",2,3,14,10,4,3,NA,0,NA,NA,3,0
1960,"Montenegro",56,1,4,"couple",0,3,1,0,"banlieue",4,4,11,10,12,3,3,1,1,NA,4,1
1964,"Montenegro",52,0,5,"couple",0,3,1,0,"banlieue",3,3,9,7,7,2,3,1,1,NA,3,0
1931,"Montenegro",85,1,2,"veuf",NA,1,0,1,"village",1,1,NA,2,9,4,1,0,NA,NA,NA,0
1956,"Montenegro",60,1,4,"separe",0,1,0,1,"village",3,4,NA,7,5,4,2,1,NA,NA,NA,0
NA,"Montenegro",NA,0,2,"couple",NA,1,0,0,"village",2,1,NA,NA,6,4,NA,0,NA,NA,NA,0
1962,"Montenegro",54,1,2,"couple",NA,2,1,0,"village",2,4,NA,4,8,4,1,1,NA,NA,NA,0
1946,"Montenegro",70,1,3,"couple",0,1,0,1,"village",3,1,5,4,9,4,2,1,NA,5,1,0
1939,"Montenegro",77,1,2,"couple",NA,1,0,1,"village",1,1,NA,0,8,4,2,0,NA,NA,NA,0
1949,"Montenegro",67,1,3,"veuf",NA,2,0,0,"village",3,3,4,4,9,4,4,1,NA,NA,NA,0
1939,"Montenegro",77,0,2,"celibataire",NA,1,0,0,"village",1,1,NA,NA,9,3,1,NA,NA,NA,NA,0
NA,"Montenegro",NA,1,3,"couple",NA,3,0,0,"village",2,3,2,2,9,4,1,1,0,9,NA,0
1945,"Montenegro",71,1,2,"couple",NA,1,0,0,"village",3,3,NA,3,6,3,2,1,0,10,NA,0
1962,"Montenegro",54,1,3,"couple",0,2,1,0,"village",2,2,12,7,6,1,2,1,0,5,4,0
1963,"Montenegro",53,0,2,"celibataire",NA,1,1,0,"village",2,4,13,10,8,3,1,1,1,5,4,0
1965,"Montenegro",51,1,2,"couple",NA,2,1,0,"village",NA,NA,8,3,11,3,4,1,1,6,4,1
1976,"Montenegro",40,0,3,"couple",0,3,1,0,"village",2,4,4,6,10,2,3,1,1,5,3,1
1968,"Montenegro",48,1,3,"couple",0,2,1,0,"village",3,3,12,6,11,4,4,1,1,3,4,0
1963,"Montenegro",53,0,3,"separe",0,3,1,0,"village",3,4,11,7,10,3,3,1,1,5,3,0
1967,"Montenegro",49,1,3,"couple",0,2,1,0,"village",3,1,5,4,12,3,1,1,1,4,3,1
1972,"Montenegro",44,0,3,"separe",NA,3,1,0,NA,2,2,13,8,11,3,NA,1,0,5,1,1
1973,"Montenegro",43,0,7,"couple",0,NA,1,1,"grande ville",3,3,14,15,8,3,3,1,1,NA,1,0
1990,"Montenegro",26,1,7,"celibataire",0,NA,NA,0,"grande ville",1,2,13,14,6,3,NA,0,NA,5,1,0
1993,"Montenegro",23,0,4,"couple",0,NA,1,0,"grande ville",1,1,2,18,5,NA,NA,0,NA,NA,NA,0
1988,"Montenegro",28,0,7,"celibataire",0,NA,1,0,"grande ville",3,2,2,3,5,4,1,1,0,NA,NA,0
1988,"Montenegro",28,1,4,"celibataire",0,5,NA,0,"grande ville",2,3,11,15,5,3,3,1,0,NA,1,0
1969,"Montenegro",47,1,8,"couple",0,5,1,1,"grande ville",4,4,7,15,7,4,NA,1,0,NA,1,1
1972,"Montenegro",44,1,4,"separe",0,5,1,0,"grande ville",3,3,7,18,9,2,3,1,1,NA,4,1
1984,"Montenegro",32,1,6,"couple",0,NA,NA,0,"grande ville",1,3,13,12,5,4,3,NA,NA,NA,NA,0
1983,"Montenegro",33,1,7,"celibataire",0,NA,NA,0,"grande ville",1,NA,8,NA,4,3,NA,0,NA,NA,4,0
1995,"Montenegro",21,1,4,"celibataire",0,NA,NA,1,"grande ville",1,2,NA,NA,7,3,3,1,NA,NA,1,0
1971,"Montenegro",45,1,7,"couple",0,5,NA,0,"grande ville",3,4,18,13,8,2,3,1,1,1,3,1
1989,"Montenegro",27,0,8,"celibataire",0,5,NA,0,"grande ville",3,3,11,15,5,4,3,1,0,NA,1,0
1973,"Montenegro",43,1,7,"couple",NA,5,NA,0,"grande ville",3,4,15,11,10,2,4,1,NA,NA,1,0
1953,"Montenegro",63,1,4,"couple",0,3,0,1,"grande ville",4,4,1,2,3,4,1,1,0,NA,NA,1
1995,"Montenegro",21,0,4,"celibataire",0,NA,0,0,"grande ville",1,1,9,19,6,NA,NA,0,NA,NA,1,0
1986,"Montenegro",30,0,4,"couple",0,5,0,1,"grande ville",3,4,18,18,7,2,3,1,1,NA,4,1
1983,"Montenegro",33,1,4,"celibataire",0,NA,1,0,"grande ville",3,2,5,14,9,4,1,1,0,NA,1,1
1966,"Montenegro",50,1,5,"couple",0,NA,1,0,"grande ville",3,4,17,14,9,3,3,1,NA,5,3,0
1985,"Montenegro",31,1,7,"celibataire",0,5,NA,1,"grande ville",2,3,9,NA,7,4,NA,1,0,NA,1,0
1988,"Montenegro",28,1,4,"celibataire",0,5,1,0,"grande ville",3,3,10,6,7,4,1,1,0,NA,NA,NA
1993,"Montenegro",23,1,4,"celibataire",0,NA,1,0,"grande ville",3,3,4,3,9,4,1,1,NA,NA,NA,1
1988,"Montenegro",28,1,7,"celibataire",0,5,NA,1,"grande ville",3,3,10,12,6,3,3,1,0,NA,1,1
1952,"Montenegro",64,1,4,"couple",0,4,0,0,"grande ville",3,5,NA,9,4,4,1,1,0,NA,1,1
1994,"Montenegro",22,1,4,"celibataire",0,NA,1,0,"grande ville",2,3,9,15,9,3,3,1,0,NA,1,0
1969,"Montenegro",47,1,4,"couple",0,4,NA,0,"grande ville",3,4,12,15,6,3,3,1,NA,NA,1,1
1995,"Montenegro",21,0,4,"celibataire",0,NA,0,0,"grande ville",2,1,9,16,4,1,4,1,1,NA,4,1
1961,"Montenegro",55,1,4,"couple",0,5,0,0,"grande ville",1,1,1,10,11,4,1,0,NA,NA,1,0
1989,"Montenegro",27,1,4,"celibataire",0,NA,0,0,"grande ville",3,4,9,12,9,4,2,1,0,NA,NA,0
1992,"Montenegro",24,0,7,"celibataire",0,5,0,0,"grande ville",3,4,10,14,8,4,3,1,0,0,1,0
1984,"Montenegro",32,1,7,"couple",0,5,NA,0,"grande ville",2,3,10,NA,7,3,3,1,NA,NA,1,0
1976,"Montenegro",40,0,7,"couple",0,5,NA,0,"grande ville",3,4,14,12,6,3,3,1,0,NA,1,0
1983,"Montenegro",33,1,9,"couple",NA,5,0,0,"banlieue",3,3,19,2,10,3,3,1,NA,5,3,NA
1979,"Montenegro",37,1,7,"couple",0,5,NA,0,"grande ville",2,3,13,13,10,3,3,1,NA,NA,1,0
1993,"Montenegro",23,0,4,"celibataire",0,3,1,0,"grande ville",2,3,5,8,6,4,2,NA,NA,NA,1,0
1973,"Montenegro",43,1,4,"couple",0,5,NA,1,"grande ville",3,3,12,14,7,3,3,1,0,NA,1,1
1966,"Montenegro",50,0,4,"veuf",0,NA,1,1,"grande ville",3,2,2,4,7,4,1,1,0,NA,NA,1
1970,"Montenegro",46,1,4,"couple",0,4,NA,0,"grande ville",4,4,12,13,7,3,3,1,NA,NA,1,0
1992,"Montenegro",24,NA,7,"celibataire",0,NA,0,0,"grande ville",2,1,2,6,6,4,1,0,NA,NA,NA,0
1962,"Montenegro",54,1,3,"couple",0,1,0,0,"banlieue",2,4,4,8,12,4,3,1,0,8,3,0
1973,"Montenegro",43,0,4,"couple",0,2,0,0,"banlieue",2,4,14,4,12,4,2,1,0,NA,3,1
1965,"Montenegro",51,0,4,"couple",0,3,0,0,"banlieue",2,4,8,NA,9,4,2,1,1,NA,1,0
1997,"Montenegro",19,1,4,"celibataire",0,1,1,0,"banlieue",1,4,1,15,5,4,1,1,1,10,NA,0
1985,"Montenegro",31,0,4,"couple",0,2,1,0,"banlieue",1,4,7,11,12,3,2,1,1,NA,3,0
1962,"Montenegro",54,0,2,"couple",0,3,0,0,"banlieue",2,3,9,NA,11,4,3,1,1,NA,3,0
1996,"Montenegro",20,1,4,"celibataire",0,1,1,1,"banlieue",3,4,6,10,7,3,3,0,NA,NA,3,0
1958,"Montenegro",58,0,4,"couple",0,2,1,0,"banlieue",2,3,4,6,7,NA,2,1,0,NA,1,0
1977,"Montenegro",39,0,4,"couple",0,1,0,0,"banlieue",2,4,16,6,8,3,3,1,1,NA,3,0
1984,"Montenegro",32,0,4,"couple",0,3,0,0,"banlieue",3,2,8,5,12,3,3,1,1,NA,3,0
1995,"Montenegro",21,0,4,"celibataire",0,2,1,0,"banlieue",1,3,4,6,NA,4,2,1,NA,NA,3,0
1961,"Montenegro",55,1,4,"veuf",0,1,0,0,"banlieue",2,4,8,10,6,4,1,1,0,1,NA,0
1988,"Montenegro",28,0,7,"celibataire",0,2,0,0,"banlieue",2,2,12,7,11,3,3,1,1,NA,3,0
1962,"Montenegro",54,0,4,"couple",0,2,1,0,"banlieue",3,5,11,NA,7,4,2,1,NA,NA,3,0
1970,"Montenegro",46,0,4,"celibataire",0,2,0,0,"banlieue",3,4,5,7,12,4,1,1,1,NA,1,0
1959,"Montenegro",57,0,2,"couple",0,3,0,1,"banlieue",2,3,10,NA,11,3,2,1,1,NA,3,0
1995,"Montenegro",21,0,4,"celibataire",0,2,1,0,"banlieue",2,1,12,5,10,4,2,1,0,NA,1,0
1945,"Montenegro",71,1,4,"couple",0,2,0,0,"banlieue",2,3,7,8,12,4,2,1,1,NA,3,0
1953,"Montenegro",63,1,6,"couple",1,4,0,0,"banlieue",4,5,6,7,10,4,1,1,0,2,NA,0
1981,"Montenegro",35,1,7,"couple",1,5,0,0,"banlieue",1,5,9,4,9,3,3,1,1,2,3,0
1943,"Montenegro",73,1,2,"couple",0,2,0,0,"banlieue",3,4,9,5,7,4,1,1,0,NA,NA,0
1954,"Montenegro",62,1,2,"couple",0,1,0,0,"banlieue",2,4,12,8,11,3,2,1,NA,NA,3,0
1993,"Montenegro",23,1,4,"celibataire",0,4,0,0,"banlieue",3,4,9,11,10,3,2,1,1,5,1,0
1958,"Montenegro",58,0,2,"couple",0,2,0,0,"banlieue",2,2,6,6,10,4,2,1,0,NA,1,0
1961,"Montenegro",55,1,4,"couple",NA,3,0,0,"village",2,2,9,5,8,4,2,NA,NA,NA,1,0
1961,"Montenegro",55,1,4,"couple",0,2,0,1,"village",3,4,10,4,9,3,2,1,0,NA,NA,0
1951,"Montenegro",65,1,3,"couple",NA,1,0,1,"village",3,2,NA,0,10,4,NA,1,NA,NA,1,0
1950,"Montenegro",66,0,2,"couple",NA,1,1,1,"village",1,1,4,1,9,3,2,0,NA,NA,NA,0
1949,"Montenegro",67,0,2,"couple",NA,1,0,1,"village",3,2,1,2,9,3,1,1,NA,NA,NA,0
1932,"Montenegro",84,1,2,"couple",NA,1,0,1,"village",3,3,NA,NA,10,4,2,1,1,0,NA,NA
1956,"Montenegro",60,1,4,"celibataire",NA,1,1,0,"village",4,5,NA,5,9,4,2,1,NA,6,NA,0
NA,"Montenegro",NA,0,2,"veuf",NA,1,1,0,"village",3,4,9,0,7,4,NA,1,NA,NA,NA,0
1945,"Montenegro",71,0,3,"couple",NA,2,0,1,"village",1,4,8,NA,10,3,2,1,NA,NA,1,0
1939,"Montenegro",77,0,2,"veuf",NA,1,0,0,"village",1,1,NA,3,9,3,2,0,NA,NA,NA,0
1985,"Montenegro",31,1,4,"couple",0,1,1,0,"grande ville",3,4,5,3,11,3,3,0,NA,NA,3,0
1978,"Montenegro",38,0,7,"couple",0,3,0,0,"petite ville",1,1,16,11,6,2,3,1,1,10,4,1
1985,"Montenegro",31,0,7,"couple",0,3,1,0,"grande ville",3,4,5,3,12,3,3,1,1,NA,3,0
1988,"Montenegro",28,0,8,"celibataire",0,2,1,0,"grande ville",4,4,18,9,7,3,3,1,0,NA,1,1
1949,"Montenegro",67,0,7,"veuf",0,2,0,0,"grande ville",3,5,17,8,11,3,3,1,0,1,1,1
1985,"Montenegro",31,1,2,"couple",0,3,1,1,"grande ville",1,4,10,6,9,4,3,1,0,10,NA,0
1993,"Montenegro",23,0,4,"couple",0,2,1,0,"grande ville",2,3,6,2,3,4,1,1,0,10,NA,0
1958,"Montenegro",58,0,2,"veuf",0,1,1,0,"grande ville",3,4,4,1,7,3,3,1,1,NA,3,0
1970,"Montenegro",46,0,7,"couple",0,2,1,0,"grande ville",3,4,14,6,NA,3,4,1,1,0,3,0
1990,"Montenegro",26,0,4,"celibataire",0,3,1,0,"grande ville",4,5,6,2,8,4,3,1,0,5,1,0
1994,"Montenegro",22,1,4,"celibataire",0,3,0,0,"grande ville",2,4,7,4,11,3,3,0,NA,NA,3,0
1991,"Montenegro",25,1,5,"celibataire",0,2,1,1,"grande ville",4,5,4,2,8,3,3,1,0,NA,3,0
1965,"Montenegro",51,1,2,"veuf",0,1,1,0,"grande ville",4,5,5,6,12,3,4,1,1,NA,3,1
1970,"Montenegro",46,0,4,"separe",0,1,1,0,"grande ville",4,5,11,4,11,3,3,1,NA,4,1,0
1959,"Montenegro",57,1,2,"couple",0,1,0,0,"grande ville",4,5,18,6,12,3,4,1,1,NA,3,1
1990,"Montenegro",26,1,4,"celibataire",0,2,1,1,"grande ville",3,4,6,3,11,3,3,1,1,NA,3,0
1994,"Montenegro",22,1,4,"celibataire",0,2,1,0,"grande ville",3,4,6,1,9,4,3,1,0,NA,3,0
1960,"Montenegro",56,1,2,"couple",0,1,1,0,"grande ville",4,5,13,3,12,3,4,1,1,10,3,0
1983,"Montenegro",33,1,4,"celibataire",0,1,0,0,"grande ville",2,3,3,NA,9,3,3,0,NA,NA,1,0
1994,"Montenegro",22,0,7,"celibataire",0,3,1,1,"grande ville",3,4,5,8,12,4,2,1,0,10,3,0
1994,"Montenegro",22,0,4,"celibataire",0,3,1,0,"grande ville",4,5,4,3,9,3,3,1,0,NA,3,1
1983,"Montenegro",33,0,7,"couple",0,3,1,1,"grande ville",3,4,8,4,12,3,4,1,NA,NA,3,0
1960,"Montenegro",56,0,4,"couple",0,4,0,0,"petite ville",3,4,16,9,12,4,4,1,1,0,4,1
1993,"Montenegro",23,1,4,"celibataire",NA,2,0,0,"village",2,4,9,9,6,2,3,1,1,6,3,0
1985,"Montenegro",31,0,5,"couple",NA,2,0,0,"village",1,4,NA,6,9,3,3,1,0,8,3,0
1990,"Montenegro",26,1,4,"couple",0,2,0,0,"village",2,4,17,NA,NA,1,3,1,0,9,1,0
1990,"Montenegro",26,0,3,"couple",NA,2,1,0,"village",2,1,NA,8,8,2,3,1,1,9,3,0
1949,"Montenegro",67,1,1,"couple",NA,1,NA,0,"village",1,3,NA,6,11,4,2,1,0,6,3,0
1980,"Montenegro",36,0,4,"couple",NA,1,1,0,"village",2,2,13,8,8,3,3,1,1,8,3,0
1985,"Montenegro",31,0,2,"couple",NA,2,0,0,"village",3,4,11,6,11,4,3,1,1,9,3,0
1959,"Montenegro",57,1,2,"veuf",NA,2,NA,0,"village",3,3,12,9,7,3,3,0,NA,6,3,0
1970,"Montenegro",46,1,3,"couple",0,1,0,0,"village",2,4,12,7,12,3,4,1,1,6,3,0
1972,"Montenegro",44,1,6,"celibataire",0,2,1,0,"village",4,3,13,16,10,3,3,1,1,0,1,1
1987,"Montenegro",29,0,3,"couple",NA,2,0,0,"village",3,5,5,4,12,3,3,1,0,8,3,0
1981,"Montenegro",35,1,5,"couple",0,2,0,1,"village",4,4,NA,5,8,2,3,1,0,3,3,1
1952,"Montenegro",64,1,2,"couple",0,2,0,0,"village",3,5,9,12,8,3,3,1,1,1,3,0
1955,"Montenegro",61,0,2,"couple",NA,3,1,0,"village",4,4,11,4,12,3,3,1,1,9,3,0
1959,"Montenegro",57,0,4,"couple",0,NA,1,0,"village",3,3,13,12,5,NA,NA,1,1,7,3,1
1978,"Montenegro",38,1,3,"couple",0,1,1,0,"village",2,3,NA,7,12,4,NA,1,1,8,3,0
1933,"Montenegro",83,1,2,"veuf",0,1,0,0,"petite ville",4,5,18,0,12,4,3,1,1,10,4,1
1988,"Montenegro",28,1,4,"celibataire",0,5,1,0,"petite ville",1,5,NA,NA,12,4,3,1,NA,NA,1,0
1935,"Montenegro",81,0,2,"veuf",0,1,0,0,"village",4,5,NA,2,12,4,3,1,1,NA,3,0
1968,"Montenegro",48,1,4,"couple",0,3,1,0,"village",3,4,11,7,9,4,3,1,1,NA,1,0
1944,"Montenegro",72,0,2,"couple",0,2,0,0,"village",1,1,NA,NA,12,4,3,1,1,NA,3,0
1949,"Montenegro",67,1,4,"couple",0,3,1,0,"village",2,2,NA,5,12,4,2,1,1,NA,1,0
1967,"Montenegro",49,1,4,"couple",0,4,1,0,"petite ville",2,3,3,4,10,4,2,1,NA,NA,NA,0
1975,"Montenegro",41,0,7,"couple",1,5,1,1,"village",4,5,8,7,9,3,1,1,0,NA,NA,1
1967,"Montenegro",49,1,4,"couple",1,4,1,0,"village",3,4,8,5,12,4,3,1,1,0,1,0
1969,"Montenegro",47,1,4,"couple",0,4,0,0,"village",3,3,8,3,12,3,NA,1,1,0,NA,0
1948,"Montenegro",68,0,2,"veuf",0,3,0,0,"village",2,3,9,8,9,4,2,1,1,NA,3,NA
1993,"Montenegro",23,0,4,"celibataire",0,5,1,1,"petite ville",3,4,10,18,9,3,3,1,1,NA,4,1
1963,"Montenegro",53,0,4,"couple",0,5,0,1,"petite ville",1,1,NA,11,4,4,NA,1,NA,NA,NA,0
1961,"Montenegro",55,1,4,"couple",1,5,0,0,"petite ville",3,5,12,10,12,2,3,1,1,8,4,1
1954,"Montenegro",62,0,4,"celibataire",0,4,1,0,"petite ville",3,4,10,4,9,3,3,1,1,NA,1,1
1996,"Montenegro",20,0,4,"celibataire",NA,5,0,0,"petite ville",1,1,NA,9,7,NA,NA,0,NA,NA,3,0
1986,"Montenegro",30,1,6,"celibataire",0,5,1,0,"petite ville",4,5,8,5,9,4,1,1,0,7,NA,0
1985,"Montenegro",31,1,4,"couple",0,5,0,0,"petite ville",3,4,9,2,10,4,1,1,0,6,NA,1
1970,"Montenegro",46,0,8,"veuf",1,5,1,0,"petite ville",2,2,6,7,11,4,3,1,0,5,NA,0
1989,"Montenegro",27,1,5,"celibataire",0,4,1,1,"petite ville",1,1,8,0,12,4,2,1,1,NA,NA,0
1954,"Montenegro",62,1,6,"couple",0,5,1,0,"petite ville",3,4,9,6,12,2,4,1,1,10,4,1
1976,"Montenegro",40,0,4,"couple",0,NA,0,1,"petite ville",1,1,7,10,6,3,3,1,NA,NA,1,0
1988,"Montenegro",28,1,4,"celibataire",0,5,0,0,"petite ville",2,1,6,8,12,NA,3,1,NA,5,1,0
1985,"Montenegro",31,0,7,"couple",1,5,1,0,"petite ville",2,3,14,9,10,4,3,1,1,NA,1,NA
1992,"Montenegro",24,1,4,"celibataire",0,5,1,0,"petite ville",1,4,15,7,11,4,2,1,1,NA,3,0
1998,"Montenegro",18,0,5,"celibataire",0,5,0,0,"petite ville",1,2,9,12,9,3,2,1,0,NA,1,0
1959,"Montenegro",57,1,9,"couple",0,3,NA,1,"petite ville",1,1,13,5,8,4,NA,0,NA,NA,1,0
1973,"Montenegro",43,0,7,"celibataire",0,4,1,0,"petite ville",3,5,10,NA,3,4,NA,0,NA,NA,1,0
1961,"Montenegro",55,1,7,"couple",0,NA,1,0,"petite ville",2,3,7,3,12,4,NA,1,NA,NA,NA,0
1982,"Montenegro",34,1,7,"celibataire",0,3,0,0,"petite ville",2,2,20,13,1,4,3,1,0,8,1,1
1940,"Montenegro",76,1,4,"couple",0,2,0,0,"petite ville",3,4,NA,2,12,4,3,0,NA,NA,1,0
1963,"Montenegro",53,0,4,"couple",1,5,1,0,"petite ville",2,4,6,7,9,2,3,1,1,NA,1,0
1985,"Montenegro",31,0,7,"celibataire",0,5,1,0,"petite ville",2,3,10,2,12,4,3,1,0,NA,NA,0
1971,"Montenegro",45,1,4,"couple",0,NA,1,0,"petite ville",2,3,5,6,4,3,2,1,NA,NA,1,0
1988,"Montenegro",28,1,4,"celibataire",0,5,1,0,"petite ville",4,5,17,4,12,3,3,1,1,0,3,1
1964,"Montenegro",52,1,4,"couple",0,4,1,0,"village",3,5,10,NA,8,3,NA,1,0,5,NA,0
1947,"Montenegro",69,1,2,"couple",NA,2,0,0,"village",2,4,6,NA,9,4,NA,1,NA,NA,1,0
1961,"Montenegro",55,1,4,"couple",0,3,0,0,"village",3,4,NA,NA,9,3,2,0,NA,5,NA,0
1967,"Montenegro",49,0,4,"couple",NA,3,1,0,"village",1,4,NA,NA,9,3,2,1,1,1,1,1
1970,"Montenegro",46,1,4,"couple",0,2,1,0,"village",3,3,NA,NA,NA,4,2,0,NA,NA,1,0
1941,"Montenegro",75,1,3,"couple",0,4,0,0,"village",1,1,NA,0,9,4,2,1,0,7,1,0
1941,"Montenegro",75,1,2,"couple",NA,2,0,0,"village",1,3,6,2,6,4,2,0,NA,NA,NA,0
1959,"Montenegro",57,0,4,"veuf",0,4,1,1,"village",3,3,NA,5,NA,4,2,1,1,0,NA,0
1990,"Montenegro",26,0,2,"couple",0,2,0,0,"village",1,3,NA,NA,11,3,3,1,1,NA,3,0
1965,"Montenegro",51,1,4,"couple",0,2,0,0,"village",2,4,8,8,9,3,3,1,1,NA,1,0
1947,"Montenegro",69,1,2,"couple",0,1,0,0,"village",1,3,12,4,11,3,3,1,1,NA,3,1
1938,"Montenegro",78,0,1,"couple",0,1,0,0,"village",2,2,14,NA,11,NA,3,1,1,NA,4,1
1962,"Montenegro",54,1,4,"couple",0,1,0,0,"village",1,2,1,7,7,3,1,0,NA,NA,NA,0
1958,"Montenegro",58,0,1,"couple",0,2,0,0,"village",2,2,7,4,10,3,3,1,1,NA,3,0
1959,"Montenegro",57,0,4,"couple",0,2,0,0,"village",2,3,1,NA,12,4,2,1,0,NA,NA,0
1997,"Montenegro",19,0,4,"couple",0,1,0,0,"village",3,4,16,10,12,2,3,0,NA,9,3,1
1950,"Taiwan",66,0,1,"veuf",0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,4,NA
1984,"Taiwan",32,1,7,"celibataire",0,4,0,0,NA,2,4,NA,NA,NA,4,2,1,0,NA,3,0
1946,"Taiwan",70,1,6,"couple",1,5,1,0,NA,3,2,NA,NA,NA,4,1,1,0,NA,1,1
1940,"Taiwan",76,0,3,"veuf",0,2,1,0,NA,2,4,NA,NA,NA,3,NA,1,1,NA,1,1
1962,"Taiwan",54,0,4,"separe",0,3,0,0,NA,3,2,NA,NA,NA,3,3,1,1,NA,3,1
1930,"Taiwan",86,0,0,"couple",0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
1951,"Taiwan",65,1,3,"couple",0,NA,1,0,NA,1,2,NA,NA,NA,3,1,1,0,NA,3,0
1989,"Taiwan",27,1,7,"celibataire",0,4,1,0,NA,3,3,NA,NA,NA,3,1,1,0,NA,3,1
1977,"Taiwan",39,1,4,"couple",0,2,0,0,NA,2,2,NA,NA,NA,3,1,0,NA,NA,3,1
1952,"Taiwan",64,1,6,"couple",1,4,0,0,NA,2,4,NA,NA,NA,3,2,1,0,NA,3,0
1988,"Taiwan",28,1,4,"celibataire",NA,4,0,0,NA,2,3,NA,NA,NA,3,2,1,0,NA,1,0
1982,"Taiwan",34,0,7,"celibataire",0,5,0,0,NA,2,2,NA,NA,NA,3,3,0,NA,NA,1,1
1978,"Taiwan",38,0,4,"couple",0,1,0,0,NA,2,2,NA,NA,NA,3,3,0,NA,NA,3,0
1955,"Taiwan",61,1,6,"couple",1,NA,1,0,NA,3,4,NA,NA,NA,4,1,1,0,NA,3,1
1962,"Taiwan",54,0,3,"couple",1,4,1,0,NA,2,2,NA,NA,NA,3,1,1,0,NA,3,0
1962,"Taiwan",54,1,2,"couple",1,5,1,0,NA,2,2,NA,NA,NA,2,NA,1,0,NA,3,1
1994,"Taiwan",22,1,4,"celibataire",0,3,0,0,NA,2,3,NA,NA,NA,4,2,1,0,NA,1,1
1933,"Taiwan",83,1,3,"couple",1,1,0,0,NA,1,NA,NA,NA,NA,4,2,1,0,NA,NA,1
1977,"Taiwan",39,0,4,"couple",0,NA,0,0,NA,1,3,NA,NA,NA,4,1,0,NA,NA,1,0
1957,"Taiwan",59,1,6,"couple",1,4,1,0,NA,4,4,NA,NA,NA,3,1,1,0,NA,1,1
1964,"Taiwan",52,1,4,"couple",1,3,1,0,NA,3,4,NA,NA,NA,2,2,1,0,NA,3,0
1957,"Taiwan",59,0,2,"separe",1,2,0,0,NA,4,2,NA,NA,NA,3,1,1,0,NA,1,1
1965,"Taiwan",51,0,4,"couple",0,2,0,0,NA,3,4,NA,NA,NA,4,3,1,0,NA,3,0
1954,"Taiwan",62,0,6,"couple",0,4,1,0,NA,3,1,NA,NA,NA,4,2,1,1,NA,1,1
1940,"Taiwan",76,1,2,"couple",0,1,0,0,NA,2,2,NA,NA,NA,3,2,1,1,NA,NA,1
1951,"Taiwan",65,0,1,"couple",0,NA,0,0,NA,1,3,NA,NA,NA,NA,NA,1,0,NA,3,1
1990,"Taiwan",26,1,7,"celibataire",1,2,0,0,NA,3,2,NA,NA,NA,2,3,1,1,NA,3,0
1973,"Taiwan",43,1,8,"couple",0,4,0,0,NA,3,4,NA,NA,NA,2,1,1,0,NA,3,0
1966,"Taiwan",50,0,4,"couple",1,4,1,0,NA,2,4,NA,NA,NA,3,2,1,1,NA,1,0
1982,"Taiwan",34,0,7,"couple",0,5,1,0,NA,2,4,NA,NA,NA,4,1,1,0,NA,3,1
1956,"Taiwan",60,1,4,"couple",1,3,1,0,NA,3,4,NA,NA,NA,3,3,1,1,NA,3,1
1995,"Taiwan",21,0,4,"celibataire",0,NA,0,0,NA,2,4,NA,NA,NA,3,NA,NA,NA,NA,3,0
1954,"Taiwan",62,1,4,"couple",1,3,0,0,NA,4,2,NA,NA,NA,3,1,1,0,NA,NA,1
1955,"Taiwan",61,1,6,"couple",0,5,0,0,NA,2,2,NA,NA,NA,2,3,NA,NA,NA,3,0
1956,"Taiwan",60,0,2,"couple",0,NA,0,0,NA,3,NA,NA,NA,NA,NA,3,NA,0,NA,3,0
1949,"Taiwan",67,0,2,"couple",0,1,0,0,NA,2,2,NA,NA,NA,NA,2,NA,NA,NA,1,0
1957,"Taiwan",59,0,2,"couple",0,NA,0,0,NA,2,2,NA,NA,NA,2,3,NA,NA,NA,1,0
1995,"Taiwan",21,0,4,"celibataire",0,3,1,0,NA,2,1,NA,NA,NA,4,2,1,0,NA,3,1
1960,"Taiwan",56,1,3,"couple",1,4,NA,0,NA,2,4,NA,NA,NA,3,3,0,NA,NA,4,1
1991,"Taiwan",25,1,7,"celibataire",0,5,0,0,NA,4,4,NA,NA,NA,3,2,1,0,NA,3,1
1977,"Taiwan",39,1,6,"celibataire",0,5,0,0,NA,3,2,NA,NA,NA,4,2,0,NA,NA,3,1
1983,"Taiwan",33,1,7,"couple",0,4,0,0,NA,3,4,NA,NA,NA,3,2,1,0,NA,3,0
1964,"Taiwan",52,0,4,"veuf",0,2,0,0,NA,3,2,NA,NA,NA,4,2,1,0,NA,3,1
1933,"Taiwan",83,0,0,"veuf",0,1,0,0,NA,1,1,NA,NA,NA,2,3,0,NA,NA,4,0
1979,"Taiwan",37,0,7,"couple",0,2,1,0,NA,2,2,NA,NA,NA,4,1,1,1,NA,NA,0
